timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,attack
139,0,0.010405493,0.5,0,1,0.267786233,0.155760574,0.03518888,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.014109513,0.5,0.5,0.5,0.5,0,0,0,0.173613318,0,0.009119351,1,0,1,1,0,0.249223833,0.418762184,0.27002009,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
140,0,0.010472448,0.5,0,1,0.267786233,0.150943444,0.036054519,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.014359387,0.5,0.5,0.5,0.5,0,0,0,0.173613318,0,0.008260234,1,0,1,1,0,0.249223833,0.418762184,0.272073925,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
141,0,0.009110416,0.5,0,1,0.267786233,0.15014038,0.036054519,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.014563938,0.5,0.5,0.5,0.5,0,0,0,0.174553421,0,0.008238178,1,0,1,1,0,0.24715513,0.419436155,0.272073925,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
142,0,0.010316124,0.5,0,1,0.267786233,0.15014038,0.036054519,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.014245824,0.5,0.5,0.5,0.5,0,0,0,0.175493523,0,0.007423171,1,0,1,1,0,0.24715513,0.419436155,0.272073925,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
143,0,0.010249169,0.5,0,1,0.267786233,0.154556605,0.036150534,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.013768709,0.5,0.5,0.5,0.5,0,0,0,0.176746586,0,0.007621438,1,0,1,1,0,0.24715513,0.419436155,0.272073925,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
144,0,0.00980261,0.5,0,1,0.267786233,0.154556605,0.036631361,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.013450595,0.5,0.5,0.5,0.5,0,0,0,0.176746586,0,0.007819705,1,0,1,1,0,0.24715513,0.420449744,0.272073925,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
145,0,0.009155015,0.5,0,1,0.267786233,0.152147413,0.036631361,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.012473619,0.5,0.5,0.5,0.5,0,0,0,0.176746586,0,0.007467224,1,0,1,1,0,0.248707464,0.420449744,0.272073925,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
146,0,0.009668586,0.5,0,1,0.267786233,0.154155699,0.036631361,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.012291871,0.5,0.5,0.5,0.5,0,0,0,0.176746586,0,0.005727106,1,0,1,1,0,0.248707464,0.420449744,0.272073925,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
147,0,0.010472505,0.5,0,1,0.267786233,0.152951103,0.037400234,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.012155504,0.5,0.5,0.5,0.5,0,0,0,0.176120666,0,0.006277739,1,0,1,1,0,0.246380577,0.420449744,0.272073925,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
148,0,0.009936578,0.5,0,1,0.267786233,0.154155699,0.037400234,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.012223688,0.5,0.5,0.5,0.5,0,0,0,0.176120666,0,0.007313068,1,0,1,1,0,0.245346225,0.420449744,0.272073925,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
149,0,0.009155015,0.5,0,1,0.267786233,0.150542538,0.037881061,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.012110068,0.5,0.5,0.5,0.5,0,0,0,0.17768791,0,0.006718325,1,0,1,1,0,0.244570058,0.42247363,0.27104861,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
150,0,0.008239542,0.5,0,1,0.267786233,0.156764717,0.037881061,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.01195101,0.5,0.5,0.5,0.5,0,0,0,0.17768791,0,0.006696327,1,0,1,1,0,0.240175275,0.422811274,0.27104861,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
151,0,0.008172587,0.5,0,1,0.267786233,0.15495751,0.038361888,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.011405712,0.5,0.5,0.5,0.5,0,0,0,0.17768791,0,0.006564111,1,0,1,1,0,0.241468618,0.424498833,0.27104861,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
152,0,0.007011421,0.5,0,1,0.267786233,0.15495751,0.038361888,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.01063323,0.5,0.5,0.5,0.5,0,0,0,0.17768791,0,0.007577328,1,0,1,1,0,0.241468618,0.424498833,0.27104861,0.38800596,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
153,0,0.008261899,0.5,0,1,0.267786233,0.158169766,0.039034746,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.009997115,0.5,0.5,0.5,0.5,0,0,0,0.179881075,0,0.007070748,1,0,1,1,0,0.241468618,0.424498833,0.27104861,0.38800596,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
154,0,0.007257057,0.5,0,1,0.267786233,0.154556605,0.039034746,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.009974368,0.5,0.5,0.5,0.5,0,0,0,0.179881075,0,0.005881262,1,0,1,1,0,0.241468618,0.425511105,0.27104861,0.38800596,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
155,0,0.007078377,0.5,0,1,0.267786233,0.150542538,0.039034746,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.009997115,0.5,0.5,0.5,0.5,0,0,0,0.179881075,0,0.006101527,1,0,1,1,0,0.241468618,0.425511105,0.27104861,0.38800596,0.000146134,0.000191031,0.000168563,0,0,1,0.001440831,0,0.001865525,0.000147089,1,0,1,0
156,0,0.00692211,0.5,0,1,0.267786233,0.145724154,0.039034746,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.009997115,0.5,0.5,0.5,0.5,0,0,0,0.17768791,0,0.00614558,1,0,1,1,0,0.238365563,0.425173462,0.27104861,0.38800596,7.31E-05,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001865525,0.000147089,1,0,1,0
157,0,0.007748271,0.5,0,1,0.267786233,0.147732441,0.039900009,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.009997115,0.5,0.5,0.5,0.5,0,0,0,0.179881075,0,0.005660998,1,0,1,1,0,0.237331212,0.423148259,0.27104861,0.38800596,7.31E-05,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001865525,0.000147089,1,0,1,0
158,0,0.007100676,0.5,0,1,0.267786233,0.147732441,0.039900009,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.008997392,0.5,0.5,0.5,0.5,0,0,0,0.179881075,0,0.006035419,1,0,1,1,0,0.238365563,0.426523378,0.27104861,0.38800596,7.31E-05,0.000191031,0.000168563,0,0,1,0.001002316,0,0.001865525,0.000147089,1,0,1,0
159,0,0.006140547,0.5,0,1,0.267786233,0.147732441,0.039900009,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.008497531,0.5,0.5,0.5,0.5,0,0,0,0.179881075,0,0.005925315,1,0,1,1,0,0.235780492,0.426185076,0.27104861,0.38800596,0.000438404,0.000191031,0.000168563,0,0,1,0.001315541,0,0.001865525,0.000147089,1,0,1,0
160,0,0.00526973,0.5,0,1,0.267786233,0.147732441,0.039900009,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.008883772,0.5,0.5,0.5,0.5,0,0,0,0.180821178,0,0.005484786,1,0,1,1,0,0.23629686,0.427197348,0.27104861,0.38800596,0.000146134,0.000191031,0.000168563,0,0,1,0.001315541,0,0.001865525,0.000147089,1,0,1,0
161,0,0.004912426,0.5,0,1,0.267786233,0.147732441,0.040573242,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.009088209,0.5,0.5,0.5,0.5,0,0,0,0.180821178,0,0.005044257,1,0,1,1,0,0.239399915,0.427197348,0.27104861,0.38800596,0.000146134,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001865525,0.000147089,1,0,1,0
162,0,0.005202718,0.5,0,1,0.267786233,0.147732441,0.040573242,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.008452037,0.5,0.5,0.5,0.5,0,0,0,0.180821178,0,0.005066255,1,0,1,1,0,0.235780492,0.427197348,0.27104861,0.38800596,0.000146134,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001865525,0.000147089,1,0,1,0
163,0,0.006028936,0.5,0,1,0.267786233,0.147732441,0.041246099,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.008406657,0.5,0.5,0.5,0.5,0,0,0,0.180821178,0,0.00473583,1,0,1,1,0,0.237849194,0.427197348,0.27104861,0.38800596,0.000146134,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001865525,0.000147089,1,0,1,0
164,0,0.00506875,0.5,0,1,0.267786233,0.153753541,0.040957678,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.008020416,0.5,0.5,0.5,0.5,0,0,0,0.18176128,0,0.003810719,1,0,1,1,0,0.237849194,0.428547922,0.27104861,0.387619734,0.000146134,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001865525,0.000147089,1,0,1,0
165,0,0.005336685,0.5,0,1,0.267786233,0.158570672,0.041342115,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.007815865,0.5,0.5,0.5,0.5,0,0,0,0.18144832,0,0.004185197,1,0,1,1,0,0.237849194,0.426860363,0.27104861,0.387619734,0.000146134,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001784413,0.000147089,1,0,1,0
166,0,0.005470653,0.5,0,1,0.267786233,0.158570672,0.041342115,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.007679555,0.5,0.5,0.5,0.5,0,0,0,0.18176128,0,0.004867989,1,0,1,1,0,0.237849194,0.426860363,0.276181596,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001541082,0.000147089,1,0,1,0
167,0,0.005247374,0.5,0,1,0.267786233,0.158570672,0.041534521,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.007656865,0.5,0.5,0.5,0.5,0,0,0,0.182388422,0,0.004845933,1,0,1,1,0,0.237849194,0.428884908,0.268994774,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001541082,0.000147089,1,0,1,0
168,0,0.005202718,0.5,0,1,0.267786233,0.158570672,0.042303769,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.007338751,0.5,0.5,0.5,0.5,0,0,0,0.184581587,0,0.003304025,1,0,1,1,0,0.23629686,0.431246438,0.268994774,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001541082,0.000147089,1,0,1,0
169,0,0.004845471,0.5,0,1,0.267786233,0.158570672,0.042303769,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.007406934,0.5,0.5,0.5,0.5,0,0,0,0.183328525,0,0.004119089,1,0,1,1,0,0.233711789,0.431246438,0.274127761,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001541082,0.000147089,1,0,1,0
170,0,0.004733803,0.5,0,1,0.267786233,0.15495751,0.042880611,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.00692982,0.5,0.5,0.5,0.5,0,0,0,0.184581587,0,0.004647724,1,0,1,1,0,0.235780492,0.431246438,0.274127761,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001541082,0.000147089,1,0,1,0
171,0,0.004823115,0.5,0,1,0.267786233,0.14893641,0.042880611,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.006611705,0.5,0.5,0.5,0.5,0,0,0,0.184894547,0,0.004559618,1,0,1,1,0,0.235262509,0.431246438,0.27002009,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001541082,0.000147089,1,0,1,0
172,0,0.00600658,0.5,0,1,0.267786233,0.155760574,0.043265047,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.00690713,0.5,0.5,0.5,0.5,0,0,0,0.184894547,0,0.003348078,1,0,1,1,0,0.235262509,0.432933997,0.27002009,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001541082,0.000147089,1,0,1,0
173,0,0.005515366,0.5,0,1,0.267786233,0.14893641,0.043265047,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.006725326,0.5,0.5,0.5,0.5,0,0,0,0.184894547,0,0.002533128,1,0,1,1,0,0.235262509,0.431246438,0.274127761,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001216644,0.000147089,1,0,1,0
174,0,0.004957082,0.5,0,1,0.267786233,0.14893641,0.043265047,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.005157615,0.5,0.5,0.5,0.5,0,0,0,0.184894547,0,0.003766666,1,0,1,1,0,0.235262509,0.431246438,0.274127761,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001216644,0.000147089,1,0,1,0
175,0,0.004331844,0.5,0,1,0.267786233,0.154155699,0.043649859,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.006588959,0.5,0.5,0.5,0.5,0,0,0,0.184894547,0,0.004713832,1,0,1,1,0,0.235262509,0.431246438,0.274127761,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001127605,0,0.001216644,0.000147089,1,0,1,0
176,0,0.004041609,0.5,0,1,0.267786233,0.14893641,0.043649859,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.00720244,0.5,0.5,0.5,0.5,0,0,0,0.184894547,0,0.004823936,1,0,1,1,0,0.235262509,0.434452405,0.274127761,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001002316,0,0.001216644,0.000147089,1,0,1,0
177,0,0.003483326,0.5,0,1,0.267786233,0.156563638,0.044322717,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.006179971,0.5,0.5,0.5,0.5,0,0,0,0.187716077,0,0.003898825,1,0,1,1,0,0.235262509,0.433609284,0.274127761,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001002316,0,0.001216644,0.000147089,1,0,1,0
178,0,0.003282403,0.5,0,1,0.267786233,0.153953994,0.044322717,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.005816476,0.5,0.5,0.5,0.5,0,0,0,0.187716077,0,0.004052981,1,0,1,1,0,0.231126717,0.433609284,0.274127761,0.388134479,0.000146134,0.000191031,0.000168563,0,0,1,0.001002316,0,0.001216644,0.000147089,1,0,1,0
179,0,0.002657165,0.5,0,1,0.267786233,0.149739474,0.044322717,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.005998224,0.5,0.5,0.5,0.5,0,0,0,0.187716077,0,0.004008928,1,0,1,1,0,0.231126717,0.433609284,0.274127761,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000814383,0,0.001216644,0.000147089,1,0,1,0
180,0,0.003483383,0.5,0,1,0.267786233,0.154556605,0.044803544,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.006452648,0.5,0.5,0.5,0.5,0,0,0,0.187716077,0,0.003788721,1,0,1,1,0,0.230092365,0.435296843,0.274127761,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000814383,0,0.001216644,0.000147089,1,0,1,0
181,0,0.003795974,0.5,0,1,0.267786233,0.14893641,0.04528437,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.005566546,0.5,0.5,0.5,0.5,0,0,0,0.187716077,0,0.002400969,1,0,1,1,0,0.225955767,0.434958542,0.274127761,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000814383,0,0.001216644,0.000147089,1,0,1,0
182,0,0.003438727,0.5,0,1,0.267786233,0.151344975,0.044803544,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.005180361,0.5,0.5,0.5,0.5,0,0,0,0.187716077,0,0.003260029,1,0,1,1,0,0.229317005,0.434958542,0.274127761,0.38807022,0.000146134,0.000191031,0.000168563,0,0,1,0.000814383,0,0.001216644,0.000147089,1,0,1,0
183,0,0.003349415,0.5,0,1,0.267786233,0.15495751,0.04528437,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.005589236,0.5,0.5,0.5,0.5,0,0,0,0.188029037,0,0.002995712,1,0,1,1,0,0.227507294,0.434958542,0.274127761,0.388198906,0.000146134,0.000191031,0.000168563,0,0,1,0.000501158,0,0.001216644,0.000147089,1,0,1,0
184,0,0.004510467,0.5,0,1,0.267786233,0.146527218,0.04528437,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.005611983,0.5,0.5,0.5,0.5,0,0,0,0.188029037,0,0.00198238,1,0,1,1,0,0.225955767,0.434958542,0.274127761,0.388520705,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.001216644,0.000147089,1,0,1,0
185,0,0.003282403,0.5,0,1,0.267786233,0.144119279,0.046245649,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.005930097,0.5,0.5,0.5,0.5,0,0,0,0.189909242,0,0.001387695,1,0,1,1,0,0.225438591,0.436309116,0.274127761,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.001216644,0.000147089,1,0,1,0
186,0,0.003751261,0.5,0,1,0.267786233,0.150542538,0.046245649,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.005407545,0.5,0.5,0.5,0.5,0,0,0,0.191476486,0,0.0028195,1,0,1,1,0,0.228541645,0.437321388,0.274127761,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.001216644,0.000147089,1,0,1,0
187,0,0.002791132,0.5,0,1,0.267786233,0.150542538,0.046245649,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.005430235,0.5,0.5,0.5,0.5,0,0,0,0.191476486,0,0.0028195,1,0,1,1,0,0.228541645,0.437321388,0.274127761,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.001216644,0.000147089,1,0,1,0
188,0,0.003461026,0.5,0,1,0.267786233,0.150542538,0.04653407,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.005089431,0.5,0.5,0.5,0.5,0,0,0,0.191476486,0,0.002863496,1,0,1,1,0,0.225697582,0.43833366,0.274127761,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.001216644,0.000147089,1,0,1,0
189,0,0.003148379,0.5,0,1,0.267786233,0.145724154,0.046822492,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.005430235,0.5,0.5,0.5,0.5,0,0,0,0.191476486,0,0.001123378,1,0,1,1,0,0.228541645,0.43833366,0.274127761,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.001216644,0.000147089,1,0,1,0
190,0,0.003260104,0.5,0,1,0.267786233,0.149739474,0.046918694,0,0.5,1,1,0,1,0,1,0.120986153,0.000108992,0.005248488,0.5,0.5,0.5,0.5,0,0,0,0.192259498,0,0.001343642,1,0,1,1,0,0.225956573,0.438670646,0.274127761,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.001216644,0.000147089,1,0,1,0
191,0,0.003036768,0.5,0,1,0.267786233,0.153753541,0.047303319,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.004748627,0.5,0.5,0.5,0.5,0,0,0,0.192729549,0,0.00171812,1,0,1,1,0,0.227507294,0.438670646,0.274127761,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.001216644,0.000147089,1,0,1,0
192,0,0.002165893,0.5,0,1,0.267786233,0.156563638,0.047303319,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.004453259,0.5,0.5,0.5,0.5,0,0,0,0.192103018,0,0.002489075,1,0,1,1,0,0.227507294,0.438670646,0.274127761,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.001216644,0.000147089,1,0,1,0
193,0,0.002456185,0.5,0,1,0.267786233,0.149739474,0.047976176,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.003453536,0.5,0.5,0.5,0.5,0,0,0,0.192416589,0,0.001079325,1,0,1,1,0,0.227507294,0.438670646,0.276181596,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.001216644,0.000147089,1,0,1,0
194,0,0.003237747,0.5,0,1,0.267786233,0.148735957,0.047784145,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.003408156,0.5,0.5,0.5,0.5,0,0,0,0.192416589,0,0.001013217,1,0,1,1,0,0.225438591,0.438670646,0.276181596,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000811099,0.000147089,1,0,1,0
195,0,0.002657165,0.5,0,1,0.267786233,0.154556605,0.048457003,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.0046805,0.5,0.5,0.5,0.5,0,0,0,0.194609754,0,0.002334918,1,0,1,1,0,0.224146055,0.441707463,0.276181596,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000811099,0.000147089,1,0,1,0
196,0,0.003371715,0.5,0,1,0.267786233,0.154556605,0.048457003,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.004748627,0.5,0.5,0.5,0.5,0,0,0,0.194609754,0,0.002180647,1,0,1,1,0,0.222853519,0.441707463,0.276181596,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000811099,0.000147089,1,0,1,0
197,0,0.003170735,0.5,0,1,0.270100212,0.149136863,0.048457003,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.004180639,0.5,0.5,0.5,0.5,0,0,0,0.194609754,0,0.002533128,1,0,1,1,0,0.222853519,0.441707463,0.276181596,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000811099,0.000147089,1,0,1,0
198,0,0.003505682,0.5,0,1,0.272414191,0.153753541,0.048745424,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.004157892,0.5,0.5,0.5,0.5,0,0,0,0.194609754,0,0.002555183,1,0,1,1,0,0.222853519,0.441707463,0.276181596,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000811099,0.000147089,1,0,1,0
199,0,0.003237747,0.5,0,1,0.263158275,0.150943444,0.048745424,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.004748627,0.5,0.5,0.5,0.5,0,0,0,0.194609754,0,0.002290808,1,0,1,1,0,0.218717727,0.44305672,0.276181596,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000811099,0.000147089,1,0,1,0
200,0,0.00198727,0.5,0,1,0.263158275,0.148535505,0.049322267,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.005180361,0.5,0.5,0.5,0.5,0,0,0,0.194609754,0,0.000792895,1,0,1,1,0,0.218717727,0.44305672,0.276181596,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000811099,0.000147089,1,0,1,0
201,0,0.0014737,0.5,0,1,0.263158275,0.154155699,0.049418282,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.005384799,0.5,0.5,0.5,0.5,0,0,0,0.194609754,0,0.000550633,1,0,1,1,0,0.218717727,0.44305672,0.276181596,0.387619734,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000811099,0.000147089,1,0,1,0
202,0,0.000960129,0.5,0,1,0.263158275,0.146326766,0.049129861,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.005043994,0.5,0.5,0.5,0.5,0,0,0,0.195079805,0,0.002445022,1,0,1,1,0,0.218717727,0.442044448,0.276181596,0.388520705,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000811099,0.000147089,1,0,1,0
203,0,0.002657165,0.5,0,1,0.264317069,0.14512217,0.049899109,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.004975811,0.5,0.5,0.5,0.5,0,0,0,0.195549856,0,0.002907549,1,0,1,1,0,0.22233715,0.442044448,0.276181596,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000811099,0.000147089,1,0,1,0
204,0,0.001897958,0.5,0,1,0.264317069,0.152549571,0.049899109,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.005112178,0.5,0.5,0.5,0.5,0,0,0,0.197117101,0,0.002797445,1,0,1,1,0,0.220268447,0.442044448,0.276181596,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000811099,0.000147089,1,0,1,0
205,0,0.002835788,0.5,0,1,0.264317069,0.15495751,0.049899109,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.005157615,0.5,0.5,0.5,0.5,0,0,0,0.197117101,0,0.002753392,1,0,1,1,0,0.21871692,0.442044448,0.276181596,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000811099,0.000147089,1,0,1,0
206,0,0.002902743,0.5,0,1,0.264317069,0.15014038,0.049899109,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.004521443,0.5,0.5,0.5,0.5,0,0,0,0.198684346,0,0.000748842,1,0,1,1,0,0.219750465,0.445082581,0.276181596,0.388263333,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000811099,0.000147089,1,0,1,0
207,0,0.002657165,0.5,0,1,0.264317069,0.147330909,0.050379936,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.00354441,0.5,0.5,0.5,0.5,0,0,0,0.198684346,0,0.001255536,1,0,1,1,0,0.219750465,0.445082581,0.276181596,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000892206,0.000147089,1,0,1,0
208,0,0.0029251,0.5,0,1,0.268941418,0.149739474,0.050379936,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.003862524,0.5,0.5,0.5,0.5,0,0,0,0.20056455,0,0.001982438,1,0,1,1,0,0.219750465,0.445082581,0.276181596,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000648881,0.000147089,1,0,1,0
209,0,0.002232849,0.5,0,1,0.263158275,0.144922343,0.050379936,0,0.5,1,1,0,1,0,1,0.121138373,0.000108992,0.003817031,0.5,0.5,0.5,0.5,0,0,0,0.20056455,0,0.001079325,1,0,1,1,0,0.219750465,0.445082581,0.276181596,0.387877107,0.000146134,0.000191031,0.000168563,0,0,1,0.000689094,0,0.000648881,0.000147089,1,0,1,0
